Time (s),Temperature (K),Rate (s-1),Extent
6.894689468946894522e+02,3.504557455745574543e+02,1.953267380703861190e-04,2.806930849680458820e-02
6.896489648964895878e+02,3.504707470747074467e+02,1.955525654887250336e-04,2.810447082589015780e-02
6.898289828982898371e+02,3.504857485748574959e+02,1.957786303096795263e-04,2.813967380797634948e-02
6.900090009000899727e+02,3.505007500750074882e+02,1.960049327519655660e-04,2.817491748579986632e-02
6.901890189018902220e+02,3.505157515751575374e+02,1.962314730344627545e-04,2.821020190213686593e-02
6.903690369036903576e+02,3.505307530753075298e+02,1.964582513762077947e-04,2.824552709980282864e-02
6.905490549054904932e+02,3.505457545754575222e+02,1.966852679964017003e-04,2.828089312165272401e-02
6.907290729072907425e+02,3.505607560756075713e+02,1.969125231144026942e-04,2.831630001058098312e-02
6.909090909090908781e+02,3.505757575757575637e+02,1.971400169497298138e-04,2.835174780952146034e-02
6.910891089108911274e+02,3.505907590759076129e+02,1.973677497220645641e-04,2.838723656144761728e-02
6.912691269126912630e+02,3.506057605760576052e+02,1.975957216512465807e-04,2.842276630937237356e-02
6.914491449144913986e+02,3.506207620762075976e+02,1.978239329572764496e-04,2.845833709634828720e-02
6.916291629162916479e+02,3.506357635763576468e+02,1.980523838603194195e-04,2.849394896546752348e-02
6.918091809180917835e+02,3.506507650765076392e+02,1.982810745806934762e-04,2.852960195986181322e-02
6.919891989198920328e+02,3.506657665766576883e+02,1.985100053388846842e-04,2.856529612270263668e-02
6.921692169216921684e+02,3.506807680768076807e+02,1.987391763555370488e-04,2.860103149720107790e-02
6.923492349234923040e+02,3.506957695769576731e+02,1.989685878514550646e-04,2.863680812660800504e-02
6.925292529252925533e+02,3.507107710771077222e+02,1.991982400476060189e-04,2.867262605421404265e-02
6.927092709270926889e+02,3.507257725772577146e+02,1.994281331651144356e-04,2.870848532334951617e-02
6.928892889288929382e+02,3.507407740774077638e+02,1.996582674252711824e-04,2.874438597738465315e-02
6.930693069306930738e+02,3.507557755775577562e+02,1.998886430495231434e-04,2.878032805972942712e-02
6.932493249324932094e+02,3.507707770777077485e+02,2.001192602594814324e-04,2.881631161383374148e-02
6.934293429342934587e+02,3.507857785778577977e+02,2.003501192769182758e-04,2.885233668318739828e-02
6.936093609360935943e+02,3.508007800780077901e+02,2.005812203237653858e-04,2.888840331132004960e-02
6.937893789378937299e+02,3.508157815781578392e+02,2.008125636221169967e-04,2.892451154180136763e-02
6.939693969396939792e+02,3.508307830783078316e+02,2.010441493942290788e-04,2.896066141824100645e-02
6.941494149414941148e+02,3.508457845784578240e+02,2.012759778625167629e-04,2.899685298428856389e-02
6.943294329432943641e+02,3.508607860786078732e+02,2.015080492495612799e-04,2.903308628363376540e-02
6.945094509450944997e+02,3.508757875787578655e+02,2.017403637781008802e-04,2.906936136000631485e-02
6.946894689468946353e+02,3.508907890789079147e+02,2.019729216710372305e-04,2.910567825717608192e-02
6.948694869486948846e+02,3.509057905790579071e+02,2.022057231514334894e-04,2.914203701895306045e-02
6.950495049504950202e+02,3.509207920792078994e+02,2.024387684425141179e-04,2.917843768918733371e-02
6.952295229522952695e+02,3.509357935793579486e+02,2.026720577676680772e-04,2.921488031176925834e-02
6.954095409540954051e+02,3.509507950795079410e+02,2.029055913504399661e-04,2.925136493062931511e-02
6.955895589558955407e+02,3.509657965796579902e+02,2.031393694145432747e-04,2.928789158973829632e-02
6.957695769576957900e+02,3.509807980798079825e+02,2.033733921838481063e-04,2.932446033310726410e-02
6.959495949594959257e+02,3.509957995799579749e+02,2.036076598823897965e-04,2.936107120478751581e-02
6.961296129612961749e+02,3.510108010801080241e+02,2.038421727343647663e-04,2.939772424887076782e-02
6.963096309630963106e+02,3.510258025802580164e+02,2.040769309641312810e-04,2.943441950948900640e-02
6.964896489648964462e+02,3.510408040804080656e+02,2.043119347962093688e-04,2.947115703081467503e-02
6.966696669666966955e+02,3.510558055805580580e+02,2.045471844552818508e-04,2.950793685706063277e-02
6.968496849684968311e+02,3.510708070807080503e+02,2.047826801661926336e-04,2.954475903248011612e-02
6.970297029702969667e+02,3.510858085808580995e+02,2.050184221539505850e-04,2.958162360136690899e-02
6.972097209720972160e+02,3.511008100810080919e+02,2.052544106437246012e-04,2.961853060805530458e-02
6.973897389738973516e+02,3.511158115811581411e+02,2.054906458608469946e-04,2.965548009692005327e-02
6.975697569756976009e+02,3.511308130813081334e+02,2.057271280308123828e-04,2.969247211237656392e-02
6.977497749774977365e+02,3.511458145814581258e+02,2.059638573792760892e-04,2.972950669888075118e-02
6.979297929792978721e+02,3.511608160816081750e+02,2.062008341320601334e-04,2.976658390092921588e-02
6.981098109810981214e+02,3.511758175817581673e+02,2.064380585151445301e-04,2.980370376305921387e-02
6.982898289828982570e+02,3.511908190819082165e+02,2.066755307546759362e-04,2.984086632984861084e-02
6.984698469846985063e+02,3.512058205820582089e+02,2.069132510769592205e-04,2.987807164591607320e-02
6.986498649864986419e+02,3.512208220822082012e+02,2.071512197084675745e-04,2.991531975592091885e-02
6.988298829882987775e+02,3.512358235823582504e+02,2.073894368758322660e-04,2.995261070456329763e-02
6.990099009900990268e+02,3.512508250825082428e+02,2.076279028058509340e-04,2.998994453658416354e-02
6.991899189918991624e+02,3.512658265826582920e+02,2.078666177254808389e-04,3.002732129676522616e-02
6.993699369936994117e+02,3.512808280828082843e+02,2.081055818618443110e-04,3.006474102992914496e-02
6.995499549954995473e+02,3.512958295829582767e+02,2.083447954422283979e-04,3.010220378093936971e-02
6.997299729972996829e+02,3.513108310831083259e+02,2.085842586940788205e-04,3.013970959470033822e-02
6.999099909990999322e+02,3.513258325832583182e+02,2.088239718450076159e-04,3.017725851615743124e-02
7.000900090009000678e+02,3.513408340834083674e+02,2.090639351227898584e-04,3.021485059029693776e-02
7.002700270027003171e+02,3.513558355835583598e+02,2.093041487553628187e-04,3.025248586214623892e-02
7.004500450045004527e+02,3.513708370837083521e+02,2.095446129708260728e-04,3.029016437677365878e-02
7.006300630063005883e+02,3.513858385838584013e+02,2.097853279974473835e-04,3.032788617928864824e-02
7.008100810081008376e+02,3.514008400840083937e+02,2.100262940636502863e-04,3.036565131484175728e-02
7.009900990099009732e+02,3.514158415841584429e+02,2.102675113980304066e-04,3.040345982862458288e-02
7.011701170117011088e+02,3.514308430843084352e+02,2.105089802293382483e-04,3.044131176586994253e-02
7.013501350135013581e+02,3.514458445844584276e+02,2.107507007864953209e-04,3.047920717185183606e-02
7.015301530153014937e+02,3.514608460846084768e+02,2.109926732985824575e-04,3.051714609188540053e-02
7.017101710171017430e+02,3.514758475847584691e+02,2.112348979948439889e-04,3.055512857132710453e-02
7.018901890189018786e+02,3.514908490849085183e+02,2.114773751046914569e-04,3.059315465557459202e-02
7.020702070207020142e+02,3.515058505850585107e+02,2.117201048576959708e-04,3.063122439006687667e-02
7.022502250225022635e+02,3.515208520852085030e+02,2.119630874835953360e-04,3.066933782028429673e-02
7.024302430243023991e+02,3.515358535853585522e+02,2.122063232122900966e-04,3.070749499174848032e-02
7.026102610261026484e+02,3.515508550855085446e+02,2.124498122738451619e-04,3.074569595002253630e-02
7.027902790279027840e+02,3.515658565856585938e+02,2.126935548984883152e-04,3.078394074071088768e-02
7.029702970297029196e+02,3.515808580858085861e+02,2.129375513166134940e-04,3.082222940945947981e-02
7.031503150315031689e+02,3.515958595859585785e+02,2.131818017587752332e-04,3.086056200195573529e-02
7.033303330333033045e+02,3.516108610861086277e+02,2.134263064556973116e-04,3.089893856392850191e-02
7.035103510351035538e+02,3.516258625862586200e+02,2.136710656382618558e-04,3.093735914114826430e-02
7.036903690369036894e+02,3.516408640864086692e+02,2.139160795375205074e-04,3.097582377942697043e-02
7.038703870387038251e+02,3.516558655865586616e+02,2.141613483846833098e-04,3.101433252461823289e-02
7.040504050405040743e+02,3.516708670867086539e+02,2.144068724111313396e-04,3.105288542261729068e-02
7.042304230423042100e+02,3.516858685868587031e+02,2.146526518484059181e-04,3.109148251936096063e-02
7.044104410441044593e+02,3.517008700870086955e+02,2.148986869282116206e-04,3.113012386082783522e-02
7.045904590459045949e+02,3.517158715871587447e+02,2.151449778824225374e-04,3.116880949303812640e-02
7.047704770477047305e+02,3.517308730873087370e+02,2.153915249430710251e-04,3.120753946205385293e-02
7.049504950495049798e+02,3.517458745874587294e+02,2.156383283423596601e-04,3.124631381397881269e-02
7.051305130513051154e+02,3.517608760876087786e+02,2.158853883126522668e-04,3.128513259495852711e-02
7.053105310531052510e+02,3.517758775877587709e+02,2.161327050864779561e-04,3.132399585118041813e-02
7.054905490549055003e+02,3.517908790879088201e+02,2.163802788965307733e-04,3.136290362887377003e-02
7.056705670567056359e+02,3.518058805880588125e+02,2.166281099756695082e-04,3.140185597430968090e-02
7.058505850585058852e+02,3.518208820882088048e+02,2.168761985569171529e-04,3.144085293380126378e-02
7.060306030603060208e+02,3.518358835883588540e+02,2.171245448734645611e-04,3.147989455370348716e-02
7.062106210621061564e+02,3.518508850885088464e+02,2.173731491586608532e-04,3.151898088041336921e-02
7.063906390639064057e+02,3.518658865886588956e+02,2.176220116460292721e-04,3.155811196036993616e-02
7.065706570657065413e+02,3.518808880888088879e+02,2.178711325692489964e-04,3.159728784005418067e-02
7.067506750675067906e+02,3.518958895889588803e+02,2.181205121621695867e-04,3.163650856598925615e-02
7.069306930693069262e+02,3.519108910891089295e+02,2.183701506588067037e-04,3.167577418474031015e-02
7.071107110711070618e+02,3.519258925892589218e+02,2.186200482933349520e-04,3.171508474291470647e-02
7.072907290729073111e+02,3.519408940894089710e+02,2.188702053001020833e-04,3.175444028716194883e-02
7.074707470747074467e+02,3.519558955895589634e+02,2.191206219136139261e-04,3.179384086417366001e-02
7.076507650765076960e+02,3.519708970897089557e+02,2.193712983685459591e-04,3.183328652068377618e-02
7.078307830783078316e+02,3.519858985898590049e+02,2.196222348997385143e-04,3.187277730346838034e-02
7.080108010801079672e+02,3.520009000900089973e+02,2.198734317421957194e-04,3.191231325934591051e-02
7.081908190819082165e+02,3.520159015901590465e+02,2.201248891310872869e-04,3.195189443517710420e-02
7.083708370837083521e+02,3.520309030903090388e+02,2.203766073017508179e-04,3.199152087786495680e-02
7.085508550855086014e+02,3.520459045904590312e+02,2.206285864896855953e-04,3.203119263435493663e-02
7.087308730873087370e+02,3.520609060906090804e+02,2.208808269305610674e-04,3.207090975163479768e-02
7.089108910891088726e+02,3.520759075907590727e+02,2.211333288602065211e-04,3.211067227673480157e-02
7.090909090909091219e+02,3.520909090909091219e+02,2.213860925146243362e-04,3.215048025672765514e-02
7.092709270927092575e+02,3.521059105910591143e+02,2.216391181299737223e-04,3.219033373872847575e-02
7.094509450945093931e+02,3.521209120912091066e+02,2.218924059425871444e-04,3.223023276989497865e-02
7.096309630963096424e+02,3.521359135913591558e+02,2.221459561889617580e-04,3.227017739742741448e-02
7.098109810981097780e+02,3.521509150915091482e+02,2.223997691057540149e-04,3.231016766856853462e-02
7.099909990999100273e+02,3.521659165916591974e+02,2.226538449297961431e-04,3.235020363060379239e-02
7.101710171017101629e+02,3.521809180918091897e+02,2.229081838980765502e-04,3.239028533086116962e-02
7.103510351035102985e+02,3.521959195919591821e+02,2.231627862477579018e-04,3.243041281671139864e-02
7.105310531053105478e+02,3.522109210921092313e+02,2.234176522161639763e-04,3.247058613556789292e-02
7.107110711071106834e+02,3.522259225922592236e+02,2.236727820407857629e-04,3.251080533488672625e-02
7.108910891089109327e+02,3.522409240924092160e+02,2.239281759592793479e-04,3.255107046216681316e-02
7.110711071107110683e+02,3.522559255925592652e+02,2.241838342094721486e-04,3.259138156494974931e-02
7.112511251125112040e+02,3.522709270927092575e+02,2.244397570293488458e-04,3.263173869082003353e-02
7.114311431143114532e+02,3.522859285928593067e+02,2.246959446570694898e-04,3.267214188740499153e-02
7.116111611161115889e+02,3.523009300930092991e+02,2.249523973309520996e-04,3.271259120237474810e-02
7.117911791179118381e+02,3.523159315931592914e+02,2.252091152894880306e-04,3.275308668344244223e-02
7.119711971197119738e+02,3.523309330933093406e+02,2.254660987713330848e-04,3.279362837836403283e-02
7.121512151215121094e+02,3.523459345934593330e+02,2.257233480153050711e-04,3.283421633493852076e-02
7.123312331233123587e+02,3.523609360936093822e+02,2.259808632603960295e-04,3.287485060100790030e-02
7.125112511251124943e+02,3.523759375937593745e+02,2.262386447457562125e-04,3.291553122445710355e-02
7.126912691269126299e+02,3.523909390939093669e+02,2.264966927107083688e-04,3.295625825321420871e-02
7.128712871287128792e+02,3.524059405940594161e+02,2.267550073947402359e-04,3.299703173525035671e-02
7.130513051305130148e+02,3.524209420942094084e+02,2.270135890375054883e-04,3.303785171857973046e-02
7.132313231323132641e+02,3.524359435943594576e+02,2.272724378788245237e-04,3.307871825125976301e-02
7.134113411341133997e+02,3.524509450945094500e+02,2.275315541586854658e-04,3.311963138139095708e-02
7.135913591359135353e+02,3.524659465946594423e+02,2.277909381172407764e-04,3.316059115711708638e-02
7.137713771377137846e+02,3.524809480948094915e+02,2.280505899948147904e-04,3.320159762662515390e-02
7.139513951395139202e+02,3.524959495949594839e+02,2.283105100318919792e-04,3.324265083814536420e-02
7.141314131413141695e+02,3.525109510951095331e+02,2.285706984691300429e-04,3.328375083995130379e-02
7.143114311431143051e+02,3.525259525952595254e+02,2.288311555473490676e-04,3.332489768035977462e-02
7.144914491449144407e+02,3.525409540954095178e+02,2.290918815075383024e-04,3.336609140773102306e-02
7.146714671467146900e+02,3.525559555955595670e+02,2.293528765908545597e-04,3.340733207046867048e-02
7.148514851485148256e+02,3.525709570957095593e+02,2.296141410386180141e-04,3.344861971701967168e-02
7.150315031503150749e+02,3.525859585958596085e+02,2.298756750923223124e-04,3.348995439587452300e-02
7.152115211521152105e+02,3.526009600960096009e+02,2.301374789936204792e-04,3.353133615556710273e-02
7.153915391539153461e+02,3.526159615961595932e+02,2.303995529843406108e-04,3.357276504467485156e-02
7.155715571557155954e+02,3.526309630963096424e+02,2.306618973064720785e-04,3.361424111181876562e-02
7.157515751575157310e+02,3.526459645964596348e+02,2.309245122021751236e-04,3.365576440566330624e-02
7.159315931593159803e+02,3.526609660966096840e+02,2.311873979137746510e-04,3.369733497491663593e-02
7.161116111611161159e+02,3.526759675967596763e+02,2.314505546837643214e-04,3.373895286833044488e-02
7.162916291629162515e+02,3.526909690969096687e+02,2.317139827548046272e-04,3.378061813470015218e-02
7.164716471647165008e+02,3.527059705970597179e+02,2.319776823697266871e-04,3.382233082286485032e-02
7.166516651665166364e+02,3.527209720972097102e+02,2.322416537715229763e-04,3.386409098170727744e-02
7.168316831683167720e+02,3.527359735973597594e+02,2.325058972033589000e-04,3.390589866015398385e-02
7.170117011701170213e+02,3.527509750975097518e+02,2.327704129085654214e-04,3.394775390717530428e-02
7.171917191719171569e+02,3.527659765976597441e+02,2.330352011306391694e-04,3.398965677178529543e-02
7.173717371737174062e+02,3.527809780978097933e+02,2.333002621132499745e-04,3.403160730304195108e-02
7.175517551755175418e+02,3.527959795979597857e+02,2.335655961002282375e-04,3.407360555004702862e-02
7.177317731773176774e+02,3.528109810981098349e+02,2.338312033355784548e-04,3.411565156194625026e-02
7.179117911791179267e+02,3.528259825982598272e+02,2.340970840634659916e-04,3.415774538792926834e-02
7.180918091809180623e+02,3.528409840984098196e+02,2.343632385282327208e-04,3.419988707722960986e-02
7.182718271827183116e+02,3.528559855985598688e+02,2.346296669743806523e-04,3.424207667912489844e-02
7.184518451845184472e+02,3.528709870987098611e+02,2.348963696465842924e-04,3.428431424293666013e-02
7.186318631863185828e+02,3.528859885988598535e+02,2.351633467896832174e-04,3.432659981803054539e-02
7.188118811881188321e+02,3.529009900990099027e+02,2.354305986486888492e-04,3.436893345381628051e-02
7.189918991899189677e+02,3.529159915991598950e+02,2.356981254687744544e-04,3.441131519974762604e-02
7.191719171917192170e+02,3.529309930993099442e+02,2.359659274952867990e-04,3.445374510532257795e-02
7.193519351935193527e+02,3.529459945994599366e+02,2.362340049737396159e-04,3.449622322008319419e-02
7.195319531953194883e+02,3.529609960996099289e+02,2.365023581498118977e-04,3.453874959361580982e-02
7.197119711971197376e+02,3.529759975997599781e+02,2.367709872693571664e-04,3.458132427555098837e-02
7.198919891989198732e+02,3.529909990999099705e+02,2.370398925783866954e-04,3.462394731556346639e-02
7.200720072007200088e+02,3.530060006000600197e+02,2.373090743230924133e-04,3.466661876337234771e-02
7.202520252025202581e+02,3.530210021002100120e+02,2.375785327498230516e-04,3.470933866874105489e-02
7.204320432043203937e+02,3.530360036003600044e+02,2.378482681051038766e-04,3.475210708147728755e-02
7.206120612061206430e+02,3.530510051005100536e+02,2.381182806356247370e-04,3.479492405143321671e-02
7.207920792079207786e+02,3.530660066006600459e+02,2.383885705882452400e-04,3.483778962850532512e-02
7.209720972097209142e+02,3.530810081008100951e+02,2.386591382099931529e-04,3.488070386263460859e-02
7.211521152115211635e+02,3.530960096009600875e+02,2.389299837480624510e-04,3.492366680380654120e-02
7.213321332133212991e+02,3.531110111011100798e+02,2.392011074498180884e-04,3.496667850205100597e-02
7.215121512151215484e+02,3.531260126012601290e+02,2.394725095627948594e-04,3.500973900744253076e-02
7.216921692169216840e+02,3.531410141014101214e+02,2.397441903346938749e-04,3.505284837010008703e-02
7.218721872187218196e+02,3.531560156015601706e+02,2.400161500133838905e-04,3.509600664018733274e-02
7.220522052205220689e+02,3.531710171017101629e+02,2.402883888469044510e-04,3.513921386791252904e-02
7.222322232223222045e+02,3.531860186018601553e+02,2.405609070834617699e-04,3.518247010352851950e-02
7.224122412241224538e+02,3.532010201020102045e+02,2.408337049714363192e-04,3.522577539733293822e-02
7.225922592259225894e+02,3.532160216021601968e+02,2.411067827593668374e-04,3.526912979966802253e-02
7.227722772277227250e+02,3.532310231023102460e+02,2.413801406959732872e-04,3.531253336092082112e-02
7.229522952295229743e+02,3.532460246024602384e+02,2.416537790301330848e-04,3.535598613152317327e-02
7.231323132313231099e+02,3.532610261026102307e+02,2.419276980109006151e-04,3.539948816195163245e-02
7.233123312331233592e+02,3.532760276027602799e+02,2.422018978874954142e-04,3.544303950272768844e-02
7.234923492349234948e+02,3.532910291029102723e+02,2.424763789093073462e-04,3.548664020441759381e-02
7.236723672367236304e+02,3.533060306030603215e+02,2.427511413258940558e-04,3.553029031763257906e-02
7.238523852385238797e+02,3.533210321032103138e+02,2.430261853869827024e-04,3.557398989302879705e-02
7.240324032403240153e+02,3.533360336033603062e+02,2.433015113424690662e-04,3.561773898130726757e-02
7.242124212421241509e+02,3.533510351035103554e+02,2.435771194424205021e-04,3.566153763321409237e-02
7.243924392439244002e+02,3.533660366036603477e+02,2.438530099370701668e-04,3.570538589954037889e-02
7.245724572457245358e+02,3.533810381038103969e+02,2.441291830768228463e-04,3.574928383112219860e-02
7.247524752475247851e+02,3.533960396039603893e+02,2.444056391122496159e-04,3.579323147884081596e-02
7.249324932493249207e+02,3.534110411041103816e+02,2.446823782940918250e-04,3.583722889362248726e-02
7.251125112511250563e+02,3.534260426042604308e+02,2.449594008732652439e-04,3.588127612643869646e-02
7.252925292529253056e+02,3.534410441044104232e+02,2.452367071008449665e-04,3.592537322830608587e-02
7.254725472547254412e+02,3.534560456045604724e+02,2.455142972280862810e-04,3.596952025028642835e-02
7.256525652565256905e+02,3.534710471047104647e+02,2.457921715064022273e-04,3.601371724348682163e-02
7.258325832583258261e+02,3.534860486048604571e+02,2.460703301873870151e-04,3.605796425905952174e-02
7.260126012601259617e+02,3.535010501050105063e+02,2.463487735227960751e-04,3.610226134820215815e-02
7.261926192619262110e+02,3.535160516051604986e+02,2.466275017645564675e-04,3.614660856215767132e-02
7.263726372637263466e+02,3.535310531053105478e+02,2.469065151647673148e-04,3.619100595221428490e-02
7.265526552655265959e+02,3.535460546054605402e+02,2.471858139756922678e-04,3.623545356970570702e-02
7.267326732673267315e+02,3.535610561056105325e+02,2.474653984497693707e-04,3.627995146601094983e-02
7.269126912691268672e+02,3.535760576057605817e+02,2.477452688396042857e-04,3.632449969255455158e-02
7.270927092709271164e+02,3.535910591059105741e+02,2.480254253979719730e-04,3.636909830080652106e-02
7.272727272727272521e+02,3.536060606060606233e+02,2.483058683778165284e-04,3.641374734228229604e-02
7.274527452745275014e+02,3.536210621062106156e+02,2.485865980322532975e-04,3.645844686854294442e-02
7.276327632763276370e+02,3.536360636063606080e+02,2.488676146145650265e-04,3.650319693119500469e-02
7.278127812781277726e+02,3.536510651065106572e+02,2.491489183782093437e-04,3.654799758189068715e-02
7.279927992799280219e+02,3.536660666066606495e+02,2.494305095768059653e-04,3.659284887232782529e-02
7.281728172817281575e+02,3.536810681068106987e+02,2.497123884641514412e-04,3.663775085424983424e-02
7.283528352835282931e+02,3.536960696069606911e+02,2.499945552942063067e-04,3.668270357944589111e-02
7.285328532853285424e+02,3.537110711071106834e+02,2.502770103211066836e-04,3.672770709975089337e-02
7.287128712871286780e+02,3.537260726072607326e+02,2.505597537991541431e-04,3.677276146704541032e-02
7.288928892889289273e+02,3.537410741074107250e+02,2.508427859828212350e-04,3.681786673325589815e-02
7.290729072907290629e+02,3.537560756075607742e+02,2.511261071267539813e-04,3.686302295035450566e-02
7.292529252925291985e+02,3.537710771077107665e+02,2.514097174857614684e-04,3.690823017035931020e-02
7.294329432943294478e+02,3.537860786078607589e+02,2.516936173148298325e-04,3.695348844533426214e-02
7.296129612961295834e+02,3.538010801080108081e+02,2.519778068691112555e-04,3.699879782738912243e-02
7.297929792979298327e+02,3.538160816081608004e+02,2.522622864039285187e-04,3.704415836867971240e-02
7.299729972997299683e+02,3.538310831083108496e+02,2.525470561747759240e-04,3.708957012140767784e-02
7.301530153015301039e+02,3.538460846084608420e+02,2.528321164373157162e-04,3.713503313782076654e-02
7.303330333033303532e+02,3.538610861086108343e+02,2.531174674473800888e-04,3.718054747021273809e-02
7.305130513051304888e+02,3.538760876087608835e+02,2.534031094609780145e-04,3.722611317092332922e-02
7.306930693069307381e+02,3.538910891089108759e+02,2.536890427342776812e-04,3.727173029233846191e-02
7.308730873087308737e+02,3.539060906090609251e+02,2.539752675236281758e-04,3.731739888689007689e-02
7.310531053105310093e+02,3.539210921092109174e+02,2.542617840855399144e-04,3.736311900705633487e-02
7.312331233123312586e+02,3.539360936093609098e+02,2.545485926767009056e-04,3.740889070536158184e-02
7.314131413141313942e+02,3.539510951095109590e+02,2.548356935539643361e-04,3.745471403437627966e-02
7.315931593159316435e+02,3.539660966096609513e+02,2.551230869743562144e-04,3.750058904671724203e-02
7.317731773177317791e+02,3.539810981098110005e+02,2.554107731950753710e-04,3.754651579504744707e-02
7.319531953195319147e+02,3.539960996099609929e+02,2.556987524734833750e-04,3.759249433207625252e-02
7.321332133213321640e+02,3.540111011101109852e+02,2.559870250671198756e-04,3.763852471055934706e-02
7.323132313231322996e+02,3.540261026102610344e+02,2.562755912336931157e-04,3.768460698329868797e-02
7.324932493249324352e+02,3.540411041104110268e+02,2.565644512310784678e-04,3.773074120314272306e-02
7.326732673267326845e+02,3.540561056105610760e+02,2.568536053173262946e-04,3.777692742298632139e-02
7.328532853285328201e+02,3.540711071107110683e+02,2.571430537506550645e-04,3.782316569577070381e-02
7.330333033303330694e+02,3.540861086108610607e+02,2.574327967894527065e-04,3.786945607448371359e-02
7.332133213321332050e+02,3.541011101110111099e+02,2.577228346922827906e-04,3.791579861215957359e-02
7.333933393339333406e+02,3.541161116111611022e+02,2.580131677178718963e-04,3.796219336187914295e-02
7.335733573357335899e+02,3.541311131113111514e+02,2.583037961251250631e-04,3.800864037676986856e-02
7.337533753375337255e+02,3.541461146114611438e+02,2.585947201731122916e-04,3.805513971000570178e-02
7.339333933393339748e+02,3.541611161116111361e+02,2.588859401210754827e-04,3.810169141480736210e-02
7.341134113411341104e+02,3.541761176117611853e+02,2.591774562284328829e-04,3.814829554444210818e-02
7.342934293429342461e+02,3.541911191119111777e+02,2.594692687547634174e-04,3.819495215222399459e-02
7.344734473447344953e+02,3.542061206120612269e+02,2.597613779598268021e-04,3.824166129151380239e-02
7.346534653465346310e+02,3.542211221122112192e+02,2.600537841035450580e-04,3.828842301571898366e-02
7.348334833483348802e+02,3.542361236123612116e+02,2.603464874460176899e-04,3.833523737829389738e-02
7.350135013501350159e+02,3.542511251125112608e+02,2.606394882475122541e-04,3.838210443273961520e-02
7.351935193519351515e+02,3.542661266126612531e+02,2.609327867684657675e-04,3.842902423260414341e-02
7.353735373537354008e+02,3.542811281128113023e+02,2.612263832694894242e-04,3.847599683148237443e-02
7.355535553555355364e+02,3.542961296129612947e+02,2.615202780113622528e-04,3.852302228301602433e-02
7.357335733573356720e+02,3.543111311131112870e+02,2.618144712550358327e-04,3.857010064089384793e-02
7.359135913591359213e+02,3.543261326132613362e+02,2.621089632616349445e-04,3.861723195885156945e-02
7.360936093609360569e+02,3.543411341134113286e+02,2.624037542924495471e-04,3.866441629067183389e-02
7.362736273627363062e+02,3.543561356135613778e+02,2.626988446089476795e-04,3.871165369018444297e-02
7.364536453645364418e+02,3.543711371137113701e+02,2.629942344727606617e-04,3.875894421126614697e-02
7.366336633663365774e+02,3.543861386138613625e+02,2.632899241456969179e-04,3.880628790784088761e-02
7.368136813681368267e+02,3.544011401140114117e+02,2.635859138897376401e-04,3.885368483387973554e-02
7.369936993699369623e+02,3.544161416141614040e+02,2.638822039670270301e-04,3.890113504340082795e-02
7.371737173717372116e+02,3.544311431143114532e+02,2.641787946398877493e-04,3.894863859046961835e-02
7.373537353735373472e+02,3.544461446144614456e+02,2.644756861708085589e-04,3.899619552919866144e-02
7.375337533753374828e+02,3.544611461146114380e+02,2.647728788224547282e-04,3.904380591374784909e-02
7.377137713771377321e+02,3.544761476147614871e+02,2.650703728576582767e-04,3.909146979832436863e-02
7.378937893789378677e+02,3.544911491149114795e+02,2.653681685394242628e-04,3.913918723718261966e-02
7.380738073807381170e+02,3.545061506150615287e+02,2.656662661309295366e-04,3.918695828462447767e-02
7.382538253825382526e+02,3.545211521152115210e+02,2.659646658955197585e-04,3.923478299499907201e-02
7.384338433843383882e+02,3.545361536153615134e+02,2.662633680967146574e-04,3.928266142270302186e-02
7.386138613861386375e+02,3.545511551155115626e+02,2.665623729982055374e-04,3.933059362218039451e-02
7.387938793879387731e+02,3.545661566156615550e+02,2.668616808638511035e-04,3.937857964792263604e-02
7.389738973897390224e+02,3.545811581158116041e+02,2.671612919576866227e-04,3.942661955446880029e-02
7.391539153915391580e+02,3.545961596159615965e+02,2.674612065439144377e-04,3.947471339640536842e-02
7.393339333933392936e+02,3.546111611161115889e+02,2.677614248869110685e-04,3.952286122836645710e-02
7.395139513951395429e+02,3.546261626162616380e+02,2.680619472512247724e-04,3.957106310503378382e-02
7.396939693969396785e+02,3.546411641164116304e+02,2.683627739015701777e-04,3.961931908113660444e-02
7.398739873987398141e+02,3.546561656165616796e+02,2.686639051028424864e-04,3.966762921145190746e-02
7.400540054005400634e+02,3.546711671167116720e+02,2.689653411200977422e-04,3.971599355080437238e-02
7.402340234023401990e+02,3.546861686168616643e+02,2.692670822185721288e-04,3.976441215406630730e-02
7.404140414041404483e+02,3.547011701170117135e+02,2.695691286636697184e-04,3.981288507615787786e-02
7.405940594059405839e+02,3.547161716171617059e+02,2.698714807209663755e-04,3.986141237204691296e-02
7.407740774077407195e+02,3.547311731173117550e+02,2.701741386562081840e-04,3.990999409674914761e-02
7.409540954095409688e+02,3.547461746174617474e+02,2.704771027353163808e-04,3.995863030532813970e-02
7.411341134113411044e+02,3.547611761176117398e+02,2.707803732243793324e-04,4.000732105289524221e-02
7.413141314131413537e+02,3.547761776177617890e+02,2.710839503896628352e-04,4.005606639460981833e-02
7.414941494149414893e+02,3.547911791179117813e+02,2.713878344975976468e-04,4.010486638567905410e-02
7.416741674167416249e+02,3.548061806180618305e+02,2.716920258147919004e-04,4.015372108135818047e-02
